Chr	bin	name	strand	g_Start	g_End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	Sample_ID	CNV_Start	CNV_End	CNV_Value	CNV_Conf	Comment	Empty	Length	Check_gene
11	1380	NM_001034742	-	104305075	104311650	104305645	104311065	5	104305075,104308265,104309266,104310942,104311593,	104305838,104308474,104309347,104311104,104311650,	0	MED22	cmpl	cmpl	2,0,0,0,-1,	201977910086_R12C01	104265819	104325453	3	35.17105			59635	Has_gene
11	1380	NM_001040520	+	104311807	104315125	104311833	104315071	8	104311807,104312513,104313139,104313569,104313907,104314302,104314721,104314966,	104311836,104312634,104313289,104313710,104313987,104314433,104314791,104315125,	0	RPL7A	cmpl	cmpl	0,0,1,1,1,0,2,0,	201977910086_R12C01	104265819	104325453	3	35.17105			59635	Has_gene
11	172	NM_001102509	-	104323084	104334584	104325119	104334414	6	104323084,104325953,104326504,104327051,104327673,104334366,	104325386,104326140,104326548,104327128,104327860,104334584,	0	SURF4	cmpl	cmpl	0,2,0,1,0,0,	201977910086_R12C01	104265819	104325453	3	35.17105			59635	Has_gene
20																201977910086_R12C01	29717135	29785475	0	39.38489			68341	Non_gene
28																201977910086_R12C01	2385190	2600973	0	262.9857			215784	Non_gene
12																201977910086_R12C02	75293758	75404936	3	49.68822			111179	Non_gene
16	78	NM_001033936	-	5486704	6172566	5486918	6172520	23	5486704,5488552,5496217,5497452,5499876,5502481,5502703,5540680,5548082,5551006,5551297,5552394,5556621,5558352,5572765,5903317,5907229,6141361,6147076,6151930,6154926,6155371,6172462,	5487115,5488735,5496391,5497629,5500039,5502685,5502707,5540860,5548262,5551186,5551483,5552571,5556798,5558535,5572942,5903506,5907403,6141532,6147268,6152007,6155032,6155557,6172566,	0	CFH	cmpl	cmpl	1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,	201977910086_R12C02	5864868	6125517	3	63.89207			260650	Has_gene
16	78	NM_001105027	-	5517502	5876374	5517712	5876299	7	5517502,5518335,5847771,5852811,5868890,5869491,5876241,	5517909,5518518,5847945,5853021,5869067,5869680,5876374,	0	LOC790886	cmpl	cmpl	1,1,1,1,1,1,0,	201977910086_R12C02	5864868	6125517	3	63.89207			260650	Has_gene
26	12	NM_001205986	+	25469309	26398291	25469309	26397075	27	25469309,25663079,26044125,26094585,26170205,26221542,26237517,26272113,26282033,26294334,26296380,26302637,26305728,26313704,26340091,26341178,26353095,26356848,26359447,26365886,26377441,26379183,26383674,26385532,26386582,26396067,26397010,	25469936,25663147,26044225,26094744,26170279,26221607,26237636,26272203,26282213,26294481,26296483,26302714,26305820,26313812,26340209,26341312,26353209,26357020,26359634,26366020,26377565,26379296,26383806,26385632,26386688,26396228,26398291,	0	SORCS3	cmpl	cmpl	0,0,2,0,0,2,1,0,0,0,0,1,0,2,2,0,2,2,0,1,0,1,0,0,1,2,1,	201977910086_R12C02	25719640	25757447	0	218.7077			37808	Has_gene
3	125	NM_001102261	+	54643138	54683053	54649496	54682159	11	54643138,54649469,54652589,54662456,54662767,54664515,54665860,54676096,54677819,54678241,54681973,	54643234,54649665,54652717,54662563,54662964,54664761,54666141,54676309,54677922,54678435,54683053,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	201094560082_R01C01	54555541	54793787	3	100.1309			238247	Has_gene
6	1242	NM_001046354	-	86169554	86190786	86169765	86190754	6	86169554,86179521,86180835,86181163,86189033,86190033,	86170045,86179741,86180923,86181295,86189182,86190786,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560082_R02C02	86136385	86207116	0	81.10031			70732	Has_gene
6	1242	NM_001046354	-	86169554	86190786	86169765	86190754	6	86169554,86179521,86180835,86181163,86189033,86190033,	86170045,86179741,86180923,86181295,86189182,86190786,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560082_R03C01	86136385	86207116	0	127.7453			70732	Has_gene
15																201094560082_R03C01	80404264	80831076	3	59.17268			426813	Non_gene
2	793	NM_001046257	-	27317637	27380506	27317715	27380451	16	27317637,27321134,27322328,27323355,27326591,27327992,27335301,27335524,27341449,27347541,27350400,27353119,27353402,27356895,27369949,27380424,	27317852,27321224,27322440,27323481,27326680,27328101,27335427,27335623,27341575,27347640,27350463,27353201,27353465,27356979,27370035,27380506,	0	NOSTRIN	cmpl	cmpl	1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,	201094560082_R03C02	27366556	28035273	3	211.1592			668718	Has_gene
2	99	NM_001193132	-	27407916	27758923	27407916	27758923	10	27407916,27411145,27463675,27467085,27486818,27489266,27550901,27641524,27653076,27758753,	27408069,27411302,27463782,27467214,27486911,27489317,27550959,27641655,27653182,27758923,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	201094560082_R03C02	27366556	28035273	3	211.1592			668718	Has_gene
2	795	NR_031070	-	27629812	27629887	27629887	27629887	1	27629812,	27629887,	0	MIR2353	unk	unk	-1,	201094560082_R03C02	27366556	28035273	3	211.1592			668718	Has_gene
2	798	NM_001075826	+	27924667	28017775	27924730	28017172	5	27924667,27991506,28012364,28015662,28017030,	27924917,27991619,28012473,28015804,28017775,	0	STK39	cmpl	cmpl	0,1,0,1,2,	201094560082_R03C02	27366556	28035273	3	211.1592			668718	Has_gene
4																201094560082_R03C02	6270385	6425277	3	83.29004			154893	Non_gene
6	1242	NM_001046354	-	86169554	86190786	86169765	86190754	6	86169554,86179521,86180835,86181163,86189033,86190033,	86170045,86179741,86180923,86181295,86189182,86190786,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560082_R03C02	86136385	86207116	0	131.1719			70732	Has_gene
10																201094560082_R04C01	23155925	23938808	0	63.79977			782884	Non_gene
13	918	NM_001166223	-	43654788	43669927	43654952	43668774	10	43654788,43657713,43660042,43661083,43661991,43662522,43663854,43664259,43668690,43669788,	43654995,43657796,43660208,43661193,43662114,43662600,43663971,43664427,43668821,43669927,	0	LOC782061	cmpl	cmpl	2,0,2,0,0,0,0,0,0,-1,	201094560082_R04C01	43643509	43771619	3	37.29628			128111	Has_gene
15																201094560082_R04C01	80511026	80831076	3	53.94144			320051	Non_gene
16																201094560082_R04C01	6223444	6272908	0	69.55466			49465	Non_gene
27																201094560082_R04C01	2179542	2287885	0	51.39501			108344	Non_gene
28																201094560082_R04C01	2485319	2600973	0	398.9644			115655	Non_gene
29																201094560082_R04C01	19352009	19540614	0	57.26192			188606	Non_gene
1	729	NM_174298	-	18950609	18993431	18951482	18993322	7	18950609,18952811,18953731,18954768,18962953,18969360,18993279,	18951747,18952950,18953854,18954924,18963158,18969527,18993431,	0	CXADR	cmpl	cmpl	2,1,1,1,0,1,0,	201094560082_R04C02	18946871	18998146	3	37.57502			51276	Has_gene
1	1675	NM_001206062	+	142875108	142980629	142875108	142980405	9	142875108,142919419,142933978,142937702,142941545,142943636,142948843,142953111,142980151,	142875408,142919508,142934195,142937831,142941680,142943738,142948993,142953280,142980629,	0	BACE2	cmpl	cmpl	0,0,2,0,0,0,0,0,1,	201094560082_R04C02	142924353	142999555	0	62.60461			75203	Has_gene
15																201094560082_R04C02	80404264	80831076	3	35.13306			426813	Non_gene
10																201094560082_R05C01	23208530	23543330	0	138.7565			334801	Non_gene
12																201094560082_R05C01	58073538	58417437	0	1157.475			343900	Non_gene
16	132	NM_001034206	+	62068138	62128365	62080544	62127908	16	62068138,62080539,62094279,62112152,62113657,62115006,62115868,62117791,62119880,62120249,62121340,62122712,62124043,62125191,62125884,62127851,	62068251,62080668,62094338,62112301,62113717,62115114,62116151,62117870,62119962,62120295,62121470,62122810,62124142,62125327,62126030,62128365,	0	SOAT1	cmpl	cmpl	-1,0,1,0,2,2,2,0,1,2,0,1,0,0,1,0,	201094560082_R05C01	61995348	62220133	3	36.51856			224786	Has_gene
7																201094560082_R05C02	10087455	10642689	3	114.679			555235	Non_gene
7																201094560082_R05C02	11274150	11340236	3	67.60978			66087	Non_gene
5																201094560082_R06C01	42188101	42212768	0	70.39114			24668	Non_gene
12	1144	NR_107721	-	73398778	73398878	73398878	73398878	1	73398778,	73398878,	0	MIR3141	unk	unk	-1,	201094560082_R06C01	72819475	75391198	3	35.28304			2571724	Has_gene
28																201094560082_R06C01	2485319	2600973	0	420.6001			115655	Non_gene
29	948	NM_001040605	-	47656593	47657616	47656593	47657616	2	47656593,47657512,	47656770,47657616,	0	FGF4	cmpl	incmpl	0,1,	201094560082_R06C01	47603362	47668622	0	83.78659			65261	Has_gene
7																201094560082_R06C02	9596818	11340236	3	458.865			1743419	Non_gene
12																201094560082_R06C02	32089643	32182960	0	290.3877			93318	Non_gene
12																201094560082_R06C02	75404936	75517838	3	58.32242			112903	Non_gene
12																201094560082_R07C01	73497775	76557552	3	68.37801			3059778	Non_gene
28																201094560082_R07C02	2468624	2826085	0	255.4558			357462	Non_gene
2																201094560082_R08C01	12236359	12303941	0	76.47404			67583	Non_gene
6	1242	NM_001046354	-	86169554	86190786	86169765	86190754	6	86169554,86179521,86180835,86181163,86189033,86190033,	86170045,86179741,86180923,86181295,86189182,86190786,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560082_R08C01	86136385	86207116	0	79.75928			70732	Has_gene
12																201094560082_R08C01	74684907	75404936	3	91.33224			720030	Non_gene
15																201094560082_R08C01	3212853	3369565	1	79.66405			156713	Non_gene
28																201094560082_R08C01	2558208	2826085	0	140.4902			267878	Non_gene
6																201094560082_R08C02	1054786	1093395	0	118.6095			38610	Non_gene
26	11	NM_001098083	+	22980783	23517374	22980896	23517250	11	22980783,22985751,23452978,23488933,23489953,23490292,23493416,23495379,23509632,23511300,23517091,	22981078,22985886,23453115,23489076,23490039,23490365,23493573,23495491,23509767,23511439,23517374,	0	SUFU	cmpl	cmpl	0,2,2,1,0,2,0,1,2,2,0,	201094560082_R08C02	23363852	23420638	0	63.73022			56787	Has_gene
4	1093	NM_001101246	-	66610953	66643765	66616154	66643592	3	66610953,66630959,66643430,	66616265,66631082,66643765,	0	MTURN	cmpl	cmpl	0,0,0,	201094560082_R09C02	66567442	66854427	3	81.33434			286986	Has_gene
4	136	NM_001197032	-	66696648	66755780	66696936	66755780	14	66696648,66702598,66713890,66714608,66715105,66718715,66719153,66722223,66724161,66725239,66730735,66732419,66733659,66755740,	66697134,66702660,66713961,66714739,66715164,66718801,66719313,66722381,66724202,66725398,66730860,66732575,66733776,66755780,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	201094560082_R09C02	66567442	66854427	3	81.33434			286986	Has_gene
4	1094	NM_001076391	+	66758678	66770727	66758857	66768603	4	66758678,66762076,66765273,66768444,	66759054,66762228,66765401,66770727,	0	FKBP14	cmpl	cmpl	0,2,1,0,	201094560082_R09C02	66567442	66854427	3	81.33434			286986	Has_gene
4	136	NM_001110803	+	66785265	66851245	66807200	66847530	8	66785265,66807199,66825783,66832883,66834056,66836650,66844869,66847371,	66785615,66807359,66825965,66833086,66834251,66836816,66845050,66851245,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	201094560082_R09C02	66567442	66854427	3	81.33434			286986	Has_gene
8																201094560082_R09C02	95942602	96156374	0	42.9796			213773	Non_gene
15																201094560082_R09C02	80511026	80831076	0	42.31045			320051	Non_gene
28																201094560082_R09C02	2519599	2600973	0	405.5238			81375	Non_gene
4																201094560082_R10C01	6270385	6425277	3	101.8938			154893	Non_gene
6																201094560082_R10C01	86012313	86142462	0	82.63763			130150	Non_gene
28																201094560082_R10C01	2558208	2826085	0	120.0386			267878	Non_gene
12																201094560082_R10C02	32089643	32182960	3	42.96793			93318	Non_gene
12																201094560082_R10C02	75255512	75404936	3	43.95916			149425	Non_gene
16																201094560082_R10C02	12465527	12483223	0	44.6228			17697	Non_gene
16																201094560082_R11C01	15145634	15241094	0	185.6146			95461	Non_gene
10																201094560082_R11C02	23208530	23543330	0	65.66537			334801	Non_gene
2																201094560082_R12C01	63897151	64043648	3	49.47472			146498	Non_gene
6	1242	NM_001046354	-	86169554	86190786	86169765	86190754	6	86169554,86179521,86180835,86181163,86189033,86190033,	86170045,86179741,86180923,86181295,86189182,86190786,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560082_R12C01	86136385	86207116	0	84.43275			70732	Has_gene
7																201094560082_R12C01	9708960	11003442	3	182.804			1294483	Non_gene
12	151	NM_001206832	-	82112585	82751285	82115453	82751285	5	82112585,82116788,82221198,82228571,82751077,	82115590,82116987,82221302,82228682,82751285,	0	FGF14	cmpl	cmpl	1,0,1,1,0,	201094560082_R12C01	82146455	82229884	0	230.7661			83430	Has_gene
4																201094560082_R12C02	6270385	6425277	3	90.35891			154893	Non_gene
16	132	NM_001034206	+	62068138	62128365	62080544	62127908	16	62068138,62080539,62094279,62112152,62113657,62115006,62115868,62117791,62119880,62120249,62121340,62122712,62124043,62125191,62125884,62127851,	62068251,62080668,62094338,62112301,62113717,62115114,62116151,62117870,62119962,62120295,62121470,62122810,62124142,62125327,62126030,62128365,	0	SOAT1	cmpl	cmpl	-1,0,1,0,2,2,2,0,1,2,0,1,0,0,1,0,	201094560082_R12C02	61995348	62244131	3	120.1605			248784	Has_gene
16	1059	NM_001206107	-	62225041	62244560	62225041	62244560	8	62225041,62226635,62228121,62232097,62235349,62236308,62240323,62244286,	62225320,62226714,62228177,62232301,62235432,62236381,62240427,62244560,	0	NPHS2	cmpl	cmpl	0,2,0,0,1,0,1,0,	201094560082_R12C02	61995348	62244131	3	120.1605			248784	Has_gene
27																201094560082_R12C02	2168531	2275840	0	58.25183			107310	Non_gene
28																201094560082_R12C02	2485319	2600973	0	386.4772			115655	Non_gene
7																201977910032_R03C02	184687	219613	0	247.682			34927	Non_gene
16																201977910032_R03C02	15145634	15241094	0	221.2812			95461	Non_gene
3	125	NM_001102261	+	54643138	54683053	54649496	54682159	11	54643138,54649469,54652589,54662456,54662767,54664515,54665860,54676096,54677819,54678241,54681973,	54643234,54649665,54652717,54662563,54662964,54664761,54666141,54676309,54677922,54678435,54683053,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	201977910032_R07C01	54555541	54872418	3	187.7003			316878	Has_gene
7																201977910032_R07C01	187428	233662	0	321.3119			46235	Non_gene
16																201977910032_R07C01	15145634	15241094	0	223.2364			95461	Non_gene
29																201977910032_R07C01	3245223	3316585	0	64.50469			71363	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	201977910001_R12C01	83242450	83273697	0	48.68927			31248	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	201977910001_R12C01	83242450	83273697	0	48.68927			31248	Has_gene
9	164	NM_001199026	+	95902940	95954391	95902940	95952784	17	95902940,95904314,95905610,95919687,95922187,95923589,95925667,95925910,95932403,95936687,95938046,95940455,95945118,95946314,95948551,95950778,95952736,	95903029,95904389,95905736,95919853,95922335,95923674,95925793,95926028,95932534,95936791,95938150,95940533,95945195,95946404,95948666,95950870,95954391,	0	SNX9	incmpl	cmpl	1,0,0,0,1,2,0,0,1,0,2,1,1,0,0,1,0,	201977910001_R12C01	95941344	95976235	0	49.28086			34892	Has_gene
12																201977910001_R12C01	76710313	76761259	0	54.19552			50947	Non_gene
16																201977910001_R12C01	15145634	15241094	0	213.7209			95461	Non_gene
23																201977910001_R12C01	26255454	26314846	0	227.9516			59393	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	201977910001_R12C02	83242450	83273697	0	51.7191			31248	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	201977910001_R12C02	83242450	83273697	0	51.7191			31248	Has_gene
12																201977910001_R12C02	72432362	72475745	0	54.68635			43384	Non_gene
6																202031420014_R02C01	12296402	12391211	1	53.18911			94810	Non_gene
9																202031420014_R02C01	4906838	4966893	0	64.54541			60056	Non_gene
7																202031420014_R02C02	10067277	10722414	3	46.03437			655138	Non_gene
7																202031420014_R02C02	11221882	11301892	3	55.00982			80011	Non_gene
10																202031420014_R02C02	23208530	23543330	0	126.4113			334801	Non_gene
12																202031420014_R02C02	58073538	58417437	1	84.33328			343900	Non_gene
12																202031420014_R02C02	76140566	76735098	0	61.14545			594533	Non_gene
15	951	NM_001206663	+	47981947	47982913	47981947	47982913	1	47981947,	47982913,	0	LOC618803	cmpl	cmpl	0,	202031420014_R02C02	47968279	48047397	0	59.55436			79119	Has_gene
3	125	NM_001102261	+	54643138	54683053	54649496	54682159	11	54643138,54649469,54652589,54662456,54662767,54664515,54665860,54676096,54677819,54678241,54681973,	54643234,54649665,54652717,54662563,54662964,54664761,54666141,54676309,54677922,54678435,54683053,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	202031420014_R04C01	54555541	55001186	3	73.92616			445646	Has_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420014_R04C02	83208151	83271555	0	53.25519			63405	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	202031420014_R04C02	83208151	83271555	0	53.25519			63405	Has_gene
12																202031420014_R04C02	75471626	75789302	0	42.27845			317677	Non_gene
18																202031420014_R04C02	61894649	61929947	3	35.01368			35299	Non_gene
2																202031420014_R06C01	8430514	8521798	0	51.35036			91285	Non_gene
3	125	NM_001102261	+	54643138	54683053	54649496	54682159	11	54643138,54649469,54652589,54662456,54662767,54664515,54665860,54676096,54677819,54678241,54681973,	54643234,54649665,54652717,54662563,54662964,54664761,54666141,54676309,54677922,54678435,54683053,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	202031420014_R06C01	54555541	54956792	1	69.85805			401252	Has_gene
12																202031420014_R06C01	75255512	75391198	3	64.57528			135687	Non_gene
12	1171	NM_001014857	+	76844429	76864805	76844441	76864584	5	76844429,76852384,76852634,76863646,76864460,	76844661,76852546,76852716,76863754,76864805,	0	CLDN10	cmpl	cmpl	0,1,1,2,2,	202031420014_R06C01	76557552	76870470	0	46.12084			312919	Has_gene
12	1171	NM_001110066	-	76865983	76924593	76867833	76921935	23	76865983,76869874,76871225,76872885,76874705,76881406,76882274,76882690,76886367,76890611,76895993,76900466,76900961,76907933,76911871,76913997,76914646,76917710,76921209,76921899,76922928,76923498,76924341,	76867906,76870059,76871356,76873082,76874739,76881426,76882404,76882853,76886510,76890671,76896050,76900515,76901102,76907996,76912009,76914159,76914771,76917795,76921773,76922128,76923142,76923596,76924593,	0	DZIP1	cmpl	cmpl	2,0,1,2,1,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,	202031420014_R06C01	76557552	76870470	0	46.12084			312919	Has_gene
21	738	NM_001101956	-	20128495	20132903	20129086	20130031	3	20128495,20132453,20132859,	20130126,20132532,20132903,	0	LOC512440	cmpl	cmpl	0,-1,-1,	202031420014_R06C01	20099739	20201148	0	44.70461			101410	Has_gene
21	738	NM_001103302	-	20155581	20163194	20156974	20157850	2	20155581,20163147,	20158041,20163194,	0	LOC618633	cmpl	cmpl	0,-1,	202031420014_R06C01	20099739	20201148	0	44.70461			101410	Has_gene
21	738	NM_001101279	-	20176382	20183768	20177597	20178506	2	20176382,20183734,	20178586,20183768,	0	LOC781494	cmpl	cmpl	0,-1,	202031420014_R06C01	20099739	20201148	0	44.70461			101410	Has_gene
28																202031420014_R06C01	2468624	2600973	0	467.5634			132350	Non_gene
12																202031420014_R06C02	76140566	76735098	0	62.18055			594533	Non_gene
16	118	NM_001014384	-	48081091	48137067	48081102	48137060	14	48081091,48083253,48083682,48084669,48084988,48086822,48090684,48091744,48092574,48094366,48096997,48106776,48107642,48136983,	48081192,48083342,48083803,48084764,48085109,48086908,48090771,48091788,48092619,48094411,48097077,48106814,48107686,48137067,	0	KCNAB2	cmpl	cmpl	0,1,0,1,0,1,1,2,2,2,0,1,2,0,	202031420014_R06C02	48017181	48088496	0	53.19722			71316	Has_gene
19																202031420014_R06C02	55101341	55191677	3	36.02837			90337	Non_gene
21																202031420014_R06C02	13657850	13691642	0	48.88428			33793	Non_gene
29																202031420014_R06C02	47572920	47623380	0	45.66284			50461	Non_gene
2																202031420014_R08C01	8395370	8453071	0	73.72268			57702	Non_gene
4	1093	NM_001101246	-	66610953	66643765	66616154	66643592	3	66610953,66630959,66643430,	66616265,66631082,66643765,	0	MTURN	cmpl	cmpl	0,0,0,	202031420014_R08C01	66499835	66854427	3	79.90544			354593	Has_gene
4	136	NM_001197032	-	66696648	66755780	66696936	66755780	14	66696648,66702598,66713890,66714608,66715105,66718715,66719153,66722223,66724161,66725239,66730735,66732419,66733659,66755740,	66697134,66702660,66713961,66714739,66715164,66718801,66719313,66722381,66724202,66725398,66730860,66732575,66733776,66755780,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	202031420014_R08C01	66499835	66854427	3	79.90544			354593	Has_gene
4	1094	NM_001076391	+	66758678	66770727	66758857	66768603	4	66758678,66762076,66765273,66768444,	66759054,66762228,66765401,66770727,	0	FKBP14	cmpl	cmpl	0,2,1,0,	202031420014_R08C01	66499835	66854427	3	79.90544			354593	Has_gene
4	136	NM_001110803	+	66785265	66851245	66807200	66847530	8	66785265,66807199,66825783,66832883,66834056,66836650,66844869,66847371,	66785615,66807359,66825965,66833086,66834251,66836816,66845050,66851245,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	202031420014_R08C01	66499835	66854427	3	79.90544			354593	Has_gene
6																202031420014_R08C01	86012313	86142462	0	152.5328			130150	Non_gene
23																202031420014_R08C01	26255454	26314846	0	211.3008			59393	Non_gene
24																202031420014_R08C01	52356772	52388202	0	97.96962			31431	Non_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420014_R08C02	83242450	83273697	0	38.47668			31248	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	202031420014_R08C02	83242450	83273697	0	38.47668			31248	Has_gene
12																202031420014_R08C02	70816749	71274536	0	89.81651			457788	Non_gene
6																202031420014_R10C01	86012313	86142462	0	86.36248			130150	Non_gene
12	1144	NR_107721	-	73398778	73398878	73398878	73398878	1	73398778,	73398878,	0	MIR3141	unk	unk	-1,	202031420014_R10C01	73363460	73497775	0	88.13197			134316	Has_gene
18																202031420014_R10C01	61894649	61929947	0	37.47403			35299	Non_gene
21	738	NM_001101956	-	20128495	20132903	20129086	20130031	3	20128495,20132453,20132859,	20130126,20132532,20132903,	0	LOC512440	cmpl	cmpl	0,-1,-1,	202031420014_R10C01	20099739	20201148	0	68.68589			101410	Has_gene
21	738	NM_001103302	-	20155581	20163194	20156974	20157850	2	20155581,20163147,	20158041,20163194,	0	LOC618633	cmpl	cmpl	0,-1,	202031420014_R10C01	20099739	20201148	0	68.68589			101410	Has_gene
21	738	NM_001101279	-	20176382	20183768	20177597	20178506	2	20176382,20183734,	20178586,20183768,	0	LOC781494	cmpl	cmpl	0,-1,	202031420014_R10C01	20099739	20201148	0	68.68589			101410	Has_gene
8	152	NM_174316	-	83022521	83392672	83023845	83270596	22	83022521,83030933,83035475,83044171,83046439,83053281,83054724,83064357,83099473,83099604,83099634,83116076,83117045,83228601,83266920,83270431,83278777,83279803,83280566,83300930,83380298,83392523,	83024010,83031140,83035656,83044247,83046515,83053381,83054780,83064514,83099600,83099632,83099637,83116141,83117159,83228696,83267005,83270674,83278836,83280012,83280647,83301010,83380366,83392672,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,1,2,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,	202031420014_R10C02	83190665	83251339	0	68.24795			60675	Has_gene
8	1220	NM_001244608	-	83242821	83253558	83243781	83253558	7	83242821,83243751,83251512,83251753,83252048,83252922,83253434,	83243034,83243859,83251658,83251865,83252126,83253338,83253558,	0	TSPY	cmpl	cmpl	-1,0,1,0,0,1,0,	202031420014_R10C02	83190665	83251339	0	68.24795			60675	Has_gene
13																202031420014_R10C02	41643163	41678593	0	60.33428			35431	Non_gene
15																202031420014_R10C02	80369812	80842722	0	35.71447			472911	Non_gene
24																202031420014_R10C02	13564505	13604334	0	48.94978			39830	Non_gene
7																202031420014_R12C01	169828	233662	1	58.392			63835	Non_gene
10	126	NM_001206460	-	55715816	56410341	55717361	56389601	33	55715816,55720352,55722001,55768344,55781414,55787055,55788891,55794531,55809418,55824143,55828241,55837019,55837801,55847178,55919119,55951788,56004888,56014894,56016591,56030302,56053929,56056185,56058996,56093999,56095410,56122213,56135879,56138101,56243695,56244336,56386612,56408913,56410246,	55717647,55720512,55722094,55768492,55781495,55787112,55789015,55794681,55809507,55824221,55828319,55837163,55837898,55847305,55919205,55951922,56005017,56014984,56016660,56030459,56054093,56056301,56059166,56094141,56095638,56122433,56135953,56138184,56243760,56244359,56389860,56408985,56410341,	0	UNC13C	cmpl	cmpl	2,1,1,0,0,0,2,2,0,0,0,0,2,1,2,0,0,0,0,2,0,1,2,1,1,0,1,2,0,1,0,-1,-1,	202031420014_R12C01	55708101	55751369	0	54.00301			43269	Has_gene
