name2_1	Frequency_1	ID_1	Chr_1	CNVR_Start_1	CNVR_End_1	Frequency_2	ID_2	Chr_2	CNVR_Start_2	CNVR_End_2	Common_Gene
PPP1R26	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	Common_Low
PPP1R27	0	0	0	0	0	2	CNVR_750	19	50761431	51158110	Common_Low
PPP1R35	0	0	0	0	0	1	CNVR_895	25	35847022	36188699	Common_Low
PPP1R9A	0	0	0	0	0	2	CNVR_160	4	12328781	12442325	Common_Low
PPP2R5D	0	0	0	0	0	3	CNVR_844	23	16521600	16640000	Common_Low
PPP3CA	0	0	0	0	0	2	CNVR_269	6	23684408	23761369	Common_Low
PPP6R1	0	0	0	0	0	1	CNVR_712	18	62154633	62277401	Common_Low
PPP6R2	0	0	0	0	0	2	CNVR_261	5	119618064	119734299	Common_Low
PPP6R3	0	0	0	0	0	6	CNVR_973	29	46047863	46178866	Common_Low
PRAME	3	CNVR_166	17	25010293	25167004	0	0	0	0	0	Common_Low
PRDM16	0	0	0	0	0	1	CNVR_638	16	49425121	49608429	Common_Low
PRDM8	1	CNVR_72	6	96654485	97475077	0	0	0	0	0	Common_Low
PRDX1	0	0	0	0	0	3	CNVR_147	3	100277178	100601230	Common_Low
PRDX2	0	0	0	0	0	1	CNVR_314	7	12709431	12755099	Common_Low
PRKAA1	0	0	0	0	0	2	CNVR_778	20	33614197	33711013	Common_Low
PRKAR1A	0	0	0	0	0	1	CNVR_759	19	61701944	61794220	Common_Low
PRKCSH	0	0	0	0	0	2	CNVR_319	7	15729850	15854651	Common_Low
PRKN	0	0	0	0	0	1	CNVR_414	9	97537718	97567316	Common_Low
PRMT1	0	0	0	0	0	2	CNVR_706	18	56066463	56136613	Common_Low
PRMT5	0	0	0	0	0	2	CNVR_429	10	21794678	21979394	Common_Low
PRODH	0	0	0	0	0	5	CNVR_681	17	72483071	73106809	Common_Low
PROX1	0	0	0	0	0	1	CNVR_645	16	69471279	69553620	Common_Low
PRPF31	0	0	0	0	0	1	CNVR_714	18	63175100	63296868	Common_Low
PRPF6	0	0	0	0	0	1	CNVR_543	13	53822879	54521999	Common_Low
PRPSAP1	0	0	0	0	0	2	CNVR_755	19	54968541	55578623	Common_Low
PRR14	0	0	0	0	0	1	CNVR_891	25	26724480	26827136	Common_Low
PRR35	0	0	0	0	0	2	CNVR_882	25	481855	630136	Common_Low
PRRC2A	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
PRSS33	0	0	0	0	0	2	CNVR_884	25	2262072	2450378	Common_Low
PRTN3	0	0	0	0	0	1	CNVR_341	7	43369002	44022730	Common_Low
PSMB11	0	0	0	0	0	4	CNVR_429	10	21794678	21979394	Common_Low
PSMB5	0	0	0	0	0	4	CNVR_429	10	21794678	21979394	Common_Low
PSMC1	0	0	0	0	0	1	CNVR_452	10	101862010	101896434	Common_Low
PSMC6	0	0	0	0	0	3	CNVR_425	10	11354552	11544918	Common_Low
PSMG4	0	0	0	0	0	1	CNVR_859	23	50437086	50536890	Common_Low
PSORS1C2	2	CNVR_208	23	27286587	27903991	3	CNVR_850	23	27883512	28085043	Common_Low
PTBP1	0	0	0	0	0	1	CNVR_341	7	43369002	44022730	Common_Low
PTBP3	0	0	0	0	0	3	CNVR_380	8	101701833	101756218	Common_Low
PTCRA	0	0	0	0	0	4	CNVR_844	23	16521600	16640000	Common_Low
PTGDS	3	CNVR_124	11	103363410	106804258	7	CNVR_486	11	105779716	106470561	Common_Low
PTGER1	0	0	0	0	0	1	CNVR_313	7	11234442	11485170	Common_Low
PTGR2	0	0	0	0	0	1	CNVR_447	10	85258477	85290340	Common_Low
PTK6	0	0	0	0	0	5	CNVR_543	13	53822879	54521999	Common_Low
PTPA	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
PTPN7	0	0	0	0	0	1	CNVR_649	16	80424663	80561730	Common_Low
PTPRC	0	0	0	0	0	1	CNVR_648	16	77499096	77612188	Common_Low
PTPRCAP	0	0	0	0	0	4	CNVR_972	29	45085715	45486731	Common_Low
PTPRH	0	0	0	0	0	1	CNVR_712	18	62154633	62277401	Common_Low
PTPRK	0	0	0	0	0	1	CNVR_406	9	65885583	66036771	Common_Low
PTX4	0	0	0	0	0	6	CNVR_883	25	854830	1789361	Common_Low
PUF60	0	0	0	0	0	1	CNVR_556	14	330256	1142313	Common_Low
PUSL1	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	Common_Low
PWWP3A	0	0	0	0	0	1	CNVR_341	7	43369002	44022730	Common_Low
PYCR1	0	0	0	0	0	3	CNVR_750	19	50761431	51158110	Common_Low
PYCR3	0	0	0	0	0	2	CNVR_556	14	330256	1142313	Common_Low
PYGB	0	0	0	0	0	1	CNVR_538	13	42741708	42790006	Common_Low
QPRT	0	0	0	0	0	1	CNVR_890	25	26449950	26611224	Common_Low
QRFPR	0	0	0	0	0	1	CNVR_263	6	4168463	4201894	Common_Low
QRICH2	0	0	0	0	0	2	CNVR_755	19	54968541	55578623	Common_Low
QSOX2	0	0	0	0	0	1	CNVR_483	11	103562010	104313142	Common_Low
QTRT1	0	0	0	0	0	1	CNVR_318	7	15060628	15282437	Common_Low
R3HDM2	0	0	0	0	0	1	CNVR_228	5	56035754	56081838	Common_Low
R3HDM4	0	0	0	0	0	1	CNVR_341	7	43369002	44022730	Common_Low
RAB10	0	0	0	0	0	3	CNVR_474	11	73302300	73478626	Common_Low
RAB26	1	CNVR_217	25	853665	1771425	3	CNVR_883	25	854830	1789361	Common_Low
RAB36	0	0	0	0	0	3	CNVR_678	17	71709378	71885069	Common_Low
RAB37	0	0	0	0	0	2	CNVR_758	19	56293270	56677337	Common_Low
RAB3A	0	0	0	0	0	1	CNVR_309	7	4981205	5074707	Common_Low
RAB3D	0	0	0	0	0	1	CNVR_319	7	15729850	15854651	Common_Low
RAB40C	0	0	0	0	0	2	CNVR_882	25	481855	630136	Common_Low
RAB43	0	0	0	0	0	1	CNVR_837	22	58943673	59056812	Common_Low
RAB6A	0	0	0	0	0	1	CNVR_604	15	53177461	53218885	Common_Low
RABL6	3	CNVR_124	11	103363410	106804258	6	CNVR_486	11	105779716	106470561	Common_Low
RAC3	0	0	0	0	0	4	CNVR_750	19	50761431	51158110	Common_Low
RAD17	1	CNVR_186	20	10253023	10424451	0	0	0	0	0	Common_Low
RAD18	0	0	0	0	0	2	CNVR_827	22	17610020	17760429	Common_Low
RAD50	1	CNVR_77	7	22890277	23166779	1	CNVR_323	7	21743940	21802513	Common_Low
RAD51C	0	0	0	0	0	8	CNVR_724	19	9613564	9753707	Common_Low
RAD54L2	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	Common_Low
RAD9A	0	0	0	0	0	4	CNVR_972	29	45085715	45486731	Common_Low
RAI1	0	0	0	0	0	2	CNVR_742	19	34401871	34652351	Common_Low
RALYL	0	0	0	0	0	1	CNVR_580	14	77851028	78235444	Common_Low
RANBP1	0	0	0	0	0	4	CNVR_681	17	72483071	73106809	Common_Low
RANBP17	0	0	0	0	0	7	CNVR_764	20	2818977	2990892	Common_Low
RANGAP1	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	Common_Low
RAP1A	0	0	0	0	0	1	CNVR_121	3	31593802	31697365	Common_Low
RAPGEF2	0	0	0	0	0	1	CNVR_667	17	39684480	39757165	Common_Low
RASA1	0	0	0	0	0	1	CNVR_350	7	86947630	86986302	Common_Low
RASGEF1C	0	0	0	0	0	2	CNVR_307	7	1080046	1085828	Common_Low
RASSF4	0	0	0	0	0	1	CNVR_955	28	44584170	44615642	Common_Low
RAVER1	0	0	0	0	0	2	CNVR_317	7	14727440	14921401	Common_Low
RBL1	0	0	0	0	0	3	CNVR_549	13	66020536	66085526	Common_Low
RBM14	0	0	0	0	0	1	CNVR_971	29	44622391	44657065	Common_Low
RBM23	0	0	0	0	0	2	CNVR_429	10	21794678	21979394	Common_Low
RBM46	1	CNVR_164	17	727200	2748831	0	0	0	0	0	Common_Low
RBM8A	0	0	0	0	0	1	CNVR_118	3	21383804	21424575	Common_Low
RDX	0	0	0	0	0	3	CNVR_591	15	20276441	20424163	Common_Low
REC114	0	0	0	0	0	2	CNVR_428	10	20370455	20429404	Common_Low
RECQL4	0	0	0	0	0	2	CNVR_556	14	330256	1142313	Common_Low
REEP6	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	Common_Low
REG3A	0	0	0	0	0	1	CNVR_472	11	56567317	59078754	Common_Low
REG3G	0	0	0	0	0	1	CNVR_472	11	56567317	59078754	Common_Low
REM2	0	0	0	0	0	2	CNVR_429	10	21794678	21979394	Common_Low
RERGL	2	CNVR_53	5	89545151	93920010	3	CNVR_238	5	91512259	93289231	Common_Low
REXO4	0	0	0	0	0	1	CNVR_483	11	103562010	104313142	Common_Low
RFC5	0	0	0	0	0	6	CNVR_672	17	57083149	57194642	Common_Low
RFNG	0	0	0	0	0	4	CNVR_750	19	50761431	51158110	Common_Low
RFX2	0	0	0	0	0	2	CNVR_320	7	18374159	18403881	Common_Low
RFX3	0	0	0	0	0	2	CNVR_370	8	41105274	41261675	Common_Low
RGL2	0	0	0	0	0	1	CNVR_841	23	7287056	7484843	Common_Low
RGL3	0	0	0	0	0	2	CNVR_319	7	15729850	15854651	Common_Low
RGS2	1	CNVR_36	4	58591926	59647887	2	CNVR_181	4	58269915	58772842	Common_Low
RGS9	0	0	0	0	0	1	CNVR_760	19	61920965	62038956	Common_Low
RHBDF2	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
RHBDL1	0	0	0	0	0	2	CNVR_882	25	481855	630136	Common_Low
RHOA	0	0	0	0	0	1	CNVR_835	22	50610098	50710803	Common_Low
RHOBTB2	1	CNVR_94	8	70894442	71263375	0	0	0	0	0	Common_Low
RHOT1	0	0	0	0	0	1	CNVR_732	19	17894199	17935227	Common_Low
RHOT2	0	0	0	0	0	2	CNVR_882	25	481855	630136	Common_Low
RICTOR	0	0	0	0	0	2	CNVR_779	20	35259879	35378617	Common_Low
RING1	0	0	0	0	0	1	CNVR_841	23	7287056	7484843	Common_Low
RIOK2	0	0	0	0	0	1	CNVR_354	7	96613640	96674884	Common_Low
RIPK1	0	0	0	0	0	1	CNVR_860	23	50546856	50644819	Common_Low
RLF	0	0	0	0	0	3	CNVR_148	3	105906709	105941874	Common_Low
RMND5A	0	0	0	0	0	1	CNVR_470	11	48183021	48437732	Common_Low
RNASEH2A	0	0	0	0	0	1	CNVR_314	7	12709431	12755099	Common_Low
RNASEH2C	0	0	0	0	0	1	CNVR_970	29	43880703	43994574	Common_Low
RNF103	0	0	0	0	0	1	CNVR_470	11	48183021	48437732	Common_Low
RNF11	0	0	0	0	0	2	CNVR_146	3	94818813	95038877	Common_Low
RNF121	0	0	0	0	0	1	CNVR_602	15	51514220	51644699	Common_Low
RNF151	1	CNVR_217	25	853665	1771425	4	CNVR_883	25	854830	1789361	Common_Low
RNF157	0	0	0	0	0	3	CNVR_755	19	54968541	55578623	Common_Low
RNF167	1	CNVR_37	4	59813010	59953839	0	0	0	0	0	Common_Low
RNF168	0	0	0	0	0	1	CNVR_41	1	70995564	71042439	Common_Low
RNF207	2	CNVR_162	16	47971231	48088496	0	0	0	0	0	Common_Low
RNF208	0	0	0	0	0	3	CNVR_486	11	105779716	106470561	Common_Low
RNF216	0	0	0	0	0	1	CNVR_896	25	38728867	38925016	Common_Low
RNF223	0	0	0	0	0	2	CNVR_639	16	50834467	51464253	Common_Low
RNF224	0	0	0	0	0	3	CNVR_486	11	105779716	106470561	Common_Low
RNF4	0	0	0	0	0	2	CNVR_301	6	116045596	116391408	Common_Low
RNPC3	1	CNVR_26	3	37172756	41992103	1	CNVR_123	3	37209678	40032182	Common_Low
RNPEP	0	0	0	0	0	1	CNVR_649	16	80424663	80561730	Common_Low
RNPS1	0	0	0	0	0	1	CNVR_883	25	854830	1789361	Common_Low
RNaseP_nuc	0	0	0	0	0	4	CNVR_51	1	100412522	105472672	Common_Low
ROBO1	1	CNVR_5	1	22539046	26966818	0	0	0	0	0	Common_Low
ROBO2	0	0	0	0	0	1	CNVR_19	1	23172053	25019922	Common_Low
RPL13	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	Common_Low
RPL18	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	Common_Low
RPL28	0	0	0	0	0	1	CNVR_711	18	61872489	62133194	Common_Low
RPL29	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	Common_Low
RPL35A	0	0	0	0	0	2	CNVR_40	1	70145874	70404106	Common_Low
RPL37	0	0	0	0	0	1	CNVR_778	20	33614197	33711013	Common_Low
RPL3L	1	CNVR_217	25	853665	1771425	4	CNVR_883	25	854830	1789361	Common_Low
RPL7A	2	CNVR_124	11	103363410	106804258	1	CNVR_483	11	103562010	104313142	Common_Low
RPLP2	0	0	0	0	0	1	CNVR_978	29	50494950	50640393	Common_Low
RPN1	0	0	0	0	0	4	CNVR_838	22	59243645	59473474	Common_Low
RPS15	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	Common_Low
RPS18	0	0	0	0	0	1	CNVR_841	23	7287056	7484843	Common_Low
RPS2	1	CNVR_217	25	853665	1771425	4	CNVR_883	25	854830	1789361	Common_Low
RPS5	0	0	0	0	0	2	CNVR_716	18	65603314	65814370	Common_Low
RPS6KB2	0	0	0	0	0	4	CNVR_972	29	45085715	45486731	Common_Low
RPS9	0	0	0	0	0	1	CNVR_714	18	63175100	63296868	Common_Low
RRP1B	0	0	0	0	0	1	CNVR_56	1	143676439	143747418	Common_Low
RRP9	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	Common_Low
RSPH14	0	0	0	0	0	4	CNVR_678	17	71709378	71885069	Common_Low
RSRC2	0	0	0	0	0	2	CNVR_671	17	52872065	53069851	Common_Low
RTBDN	0	0	0	0	0	1	CNVR_314	7	12709431	12755099	Common_Low
RTEL1	0	0	0	0	0	5	CNVR_543	13	53822879	54521999	Common_Low
RTN4R	0	0	0	0	0	5	CNVR_681	17	72483071	73106809	Common_Low
RTP5	0	0	0	0	0	8	CNVR_152	3	120634274	120886943	Common_Low
RUBCN	0	0	0	0	0	1	CNVR_40	1	70145874	70404106	Common_Low
RWDD2B	0	0	0	0	0	1	CNVR_6	1	7159731	7202401	Common_Low
RXRA	1	CNVR_124	11	103363410	106804258	6	CNVR_484	11	105018259	105215563	Common_Low
RXRB	0	0	0	0	0	1	CNVR_841	23	7287056	7484843	Common_Low
S100A13	0	0	0	0	0	2	CNVR_116	3	16760836	16820503	Common_Low
S100A14	0	0	0	0	0	2	CNVR_116	3	16760836	16820503	Common_Low
S100A16	0	0	0	0	0	2	CNVR_116	3	16760836	16820503	Common_Low
S100A2	0	0	0	0	0	2	CNVR_116	3	16760836	16820503	Common_Low
S100A3	0	0	0	0	0	2	CNVR_116	3	16760836	16820503	Common_Low
S1PR2	0	0	0	0	0	1	CNVR_317	7	14727440	14921401	Common_Low
S1PR4	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	Common_Low
SAMD10	0	0	0	0	0	1	CNVR_543	13	53822879	54521999	Common_Low
SAMD3	0	0	0	0	0	1	CNVR_407	9	68293784	68313927	Common_Low
SAMD5	1	CNVR_108	9	85809578	85927793	0	0	0	0	0	Common_Low
SAP25	0	0	0	0	0	6	CNVR_895	25	35847022	36188699	Common_Low
SAP30BP	0	0	0	0	0	3	CNVR_756	19	55889067	55911397	Common_Low
SAPCD1	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
SAPCD2	0	0	0	0	0	3	CNVR_486	11	105779716	106470561	Common_Low
SARDH	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_Low
SASS6	0	0	0	0	0	1	CNVR_125	3	43114547	43283206	Common_Low
SAT2	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	Common_Low
SBK2	0	0	0	0	0	4	CNVR_711	18	61872489	62133194	Common_Low
SBNO2	0	0	0	0	0	4	CNVR_341	7	43369002	44022730	Common_Low
SCARF2	0	0	0	0	0	2	CNVR_681	17	72483071	73106809	Common_Low
SCNN1D	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	Common_Low
SCPEP1	0	0	0	0	0	1	CNVR_721	19	7769154	7822584	Common_Low
SCRIB	0	0	0	0	0	1	CNVR_556	14	330256	1142313	Common_Low
SCRN1	24	CNVR_39	4	66482908	67007235	15	CNVR_185	4	66099208	66429603	High_Freq_list_1
SCRT1	0	0	0	0	0	8	CNVR_556	14	330256	1142313	Common_Low
SCX	0	0	0	0	0	6	CNVR_556	14	330256	1142313	Common_Low
SCYL2	0	0	0	0	0	1	CNVR_234	5	64116108	64230589	Common_Low
SDF2L1	0	0	0	0	0	1	CNVR_679	17	72089995	72242321	Common_Low
SDF4	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	Common_Low
SDHA	0	0	0	0	0	1	CNVR_794	20	71780573	71835589	Common_Low
SDK1	0	0	0	0	0	2	CNVR_897	25	39845396	39973088	Common_Low
SEC1	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	Common_Low
SEC16A	0	0	0	0	0	4	CNVR_483	11	103562010	104313142	Common_Low
SEC24A	0	0	0	0	0	1	CNVR_342	7	46218847	46303822	Common_Low
SEMA3D	0	0	0	0	0	1	CNVR_172	4	35162460	35487581	Common_Low
SEMA3E	0	0	0	0	0	1	CNVR_173	4	36719984	37735828	Common_Low
SENP3	1	CNVR_180	19	27576066	28031919	3	CNVR_739	19	26936476	27421507	Common_Low
SENP5	0	0	0	0	0	2	CNVR_42	1	71238937	71380741	Common_Low
SEPTIN1	0	0	0	0	0	1	CNVR_890	25	26449950	26611224	Common_Low
SEPTIN5	2	CNVR_172	17	74723634	74925889	3	CNVR_681	17	72483071	73106809	Common_Low
SEPTIN9	0	0	0	0	0	3	CNVR_754	19	54437215	54571657	Common_Low
SERPIND1	0	0	0	0	0	1	CNVR_679	17	72089995	72242321	Common_Low
SET	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
SETD3	0	0	0	0	0	1	CNVR_814	21	64253259	64685093	Common_Low
SFMBT1	0	0	0	0	0	1	CNVR_833	22	47893939	48290928	Common_Low
SFXN3	2	CNVR_223	26	21708133	21787462	0	0	0	0	0	Common_Low
SGK2	0	0	0	0	0	1	CNVR_551	13	72099160	72219113	Common_Low
SGPL1	0	0	0	0	0	1	CNVR_947	28	26913043	26976598	Common_Low
SH3BP2	0	0	0	0	0	3	CNVR_300	6	115881461	115959367	Common_Low
SH3GL1	0	0	0	0	0	1	CNVR_321	7	19718988	20025300	Common_Low
SH3GLB2	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
SHANK3	2	CNVR_55	5	119729902	119761233	0	0	0	0	0	Common_Low
SHARPIN	0	0	0	0	0	4	CNVR_556	14	330256	1142313	Common_Low
SHBG	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	Common_Low
SHD	0	0	0	0	0	2	CNVR_321	7	19718988	20025300	Common_Low
SHISA7	0	0	0	0	0	1	CNVR_711	18	61872489	62133194	Common_Low
SHISA8	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	Common_Low
SI	0	0	0	0	0	1	CNVR_51	1	100412522	105472672	Common_Low
SIAH1	0	0	0	0	0	1	CNVR_694	18	16771749	16803994	Common_Low
SIPA1L3	0	0	0	0	0	1	CNVR_701	18	47977151	47994061	Common_Low
SIRPB1	6	CNVR_141	13	53915515	54076116	1	CNVR_542	13	53461848	53510732	Common_Low
SIRT1	1	CNVR_239	28	24578469	24611840	2	CNVR_945	28	24427749	24527896	Common_Low
SIRT6	0	0	0	0	0	3	CNVR_321	7	19718988	20025300	Common_Low
SIRT7	0	0	0	0	0	2	CNVR_750	19	50761431	51158110	Common_Low
SIVA1	0	0	0	0	0	7	CNVR_821	21	69122111	69808854	Common_Low
SLBP	0	0	0	0	0	2	CNVR_302	6	116765519	116935159	Common_Low
SLC12A7	0	0	0	0	0	1	CNVR_793	20	71119829	71348678	Common_Low
SLC15A5	0	0	0	0	0	1	CNVR_239	5	93611048	93661305	Common_Low
SLC16A1	0	0	0	0	0	10	CNVR_120	3	30350337	30396757	Common_Low
SLC16A5	0	0	0	0	0	3	CNVR_758	19	56293270	56677337	Common_Low
SLC16A7	6	CNVR_51	5	51636267	55590501	1	CNVR_226	5	52159913	54311674	Common_Low
SLC17A9	0	0	0	0	0	3	CNVR_543	13	53822879	54521999	Common_Low
SLC22A23	0	0	0	0	0	1	CNVR_859	23	50437086	50536890	Common_Low
SLC25A1	0	0	0	0	0	2	CNVR_681	17	72483071	73106809	Common_Low
SLC25A12	0	0	0	0	0	2	CNVR_72	2	24673731	24815717	Common_Low
SLC25A16	0	0	0	0	0	1	CNVR_946	28	24865497	25063131	Common_Low
SLC25A22	0	0	0	0	0	1	CNVR_978	29	50494950	50640393	Common_Low
SLC25A29	0	0	0	0	0	1	CNVR_815	21	65095142	65245233	Common_Low
SLC25A47	0	0	0	0	0	1	CNVR_815	21	65095142	65245233	Common_Low
SLC26A1	0	0	0	0	0	1	CNVR_304	6	117334310	117390034	Common_Low
SLC27A1	0	0	0	0	0	1	CNVR_311	7	5473507	5616237	Common_Low
SLC27A5	0	0	0	0	0	6	CNVR_716	18	65603314	65814370	Common_Low
SLC2A11	0	0	0	0	0	2	CNVR_677	17	71266660	71483760	Common_Low
SLC2A4	2	CNVR_180	19	27576066	28031919	7	CNVR_739	19	26936476	27421507	Common_Low
SLC2A4RG	0	0	0	0	0	5	CNVR_543	13	53822879	54521999	Common_Low
SLC2A6	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_Low
SLC30A6	0	0	0	0	0	1	CNVR_458	11	14734237	15096210	Common_Low
SLC34A3	0	0	0	0	0	3	CNVR_486	11	105779716	106470561	Common_Low
SLC35A3	0	0	0	0	0	1	CNVR_125	3	43114547	43283206	Common_Low
SLC35E2	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	Common_Low
SLC35G6	1	CNVR_180	19	27576066	28031919	6	CNVR_739	19	26936476	27421507	Common_Low
SLC39A4	0	0	0	0	0	8	CNVR_556	14	330256	1142313	Common_Low
SLC39A7	0	0	0	0	0	1	CNVR_841	23	7287056	7484843	Common_Low
SLC44A2	0	0	0	0	0	1	CNVR_318	7	15060628	15282437	Common_Low
SLC44A4	1	CNVR_208	23	27286587	27903991	2	CNVR_849	23	27494111	27734916	Common_Low
SLC44A5	1	CNVR_29	3	69596912	74348506	1	CNVR_139	3	69503016	69616165	Common_Low
SLC4A10	0	0	0	0	0	7	CNVR_80	2	34552816	34703310	Common_Low
SLC52A2	0	0	0	0	0	8	CNVR_556	14	330256	1142313	Common_Low
SLC6A18	0	0	0	0	0	9	CNVR_793	20	71119829	71348678	Common_Low
SLC6A19	0	0	0	0	0	11	CNVR_793	20	71119829	71348678	Common_Low
SLC7A5	0	0	0	0	0	1	CNVR_688	18	13303377	13434174	Common_Low
SLC9A3R1	0	0	0	0	0	2	CNVR_758	19	56293270	56677337	Common_Low
SLC9A3R2	1	CNVR_217	25	853665	1771425	4	CNVR_883	25	854830	1789361	Common_Low
SLCO4A1	0	0	0	0	0	1	CNVR_544	13	54544791	54766702	Common_Low
SLIT2	0	0	0	0	0	2	CNVR_278	6	39652421	39900932	Common_Low
SLITRK1	0	0	0	0	0	6	CNVR_512	12	56513728	64796304	Common_Low
SLITRK3	0	0	0	0	0	1	CNVR_51	1	100412522	105472672	Common_Low
SLITRK5	0	0	0	0	0	5	CNVR_512	12	56513728	64796304	Common_Low
SLITRK6	0	0	0	0	0	3	CNVR_512	12	56513728	64796304	Common_Low
SMG1	0	0	0	0	0	4	CNVR_888	25	16449087	16538323	Common_Low
SMG8	0	0	0	0	0	1	CNVR_725	19	10196976	10227474	Common_Low
SMIM24	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	Common_Low
SMIM4	0	0	0	0	0	8	CNVR_833	22	47893939	48290928	Common_Low
SMPD4	0	0	0	0	0	1	CNVR_680	17	72387569	72433357	Common_Low
SNAPC4	0	0	0	0	0	4	CNVR_483	11	103562010	104313142	Common_Low
SND1	0	0	0	0	0	1	CNVR_199	4	92050350	92129716	Common_Low
SNORA17A	0	0	0	0	0	2	CNVR_483	11	103562010	104313142	Common_Low
SNORA48	0	0	0	0	0	3	CNVR_739	19	26936476	27421507	Common_Low
SNORA62	0	0	0	0	0	1	CNVR_806	21	41854733	41936434	Common_Low
SNORA67	0	0	0	0	0	3	CNVR_739	19	26936476	27421507	Common_Low
SNORA71	0	0	0	0	0	1	CNVR_379	8	100342004	100446192	Common_Low
SNORD22	0	0	0	0	0	4	CNVR_918	27	9512074	11517392	Common_Low
SNORD24	0	0	0	0	0	1	CNVR_483	11	103562010	104313142	Common_Low
SNORD36	0	0	0	0	0	1	CNVR_483	11	103562010	104313142	Common_Low
SNRNP200	0	0	0	0	0	1	CNVR_454	11	2277342	2403508	Common_Low
SNRPA1	1	CNVR_195	21	29654748	29762241	1	CNVR_800	21	29124387	29231528	Common_Low
SNU13	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	Common_Low
SNX8	0	0	0	0	0	2	CNVR_898	25	40644879	41380662	Common_Low
SNX9	4	CNVR_110	9	95941344	95976235	0	0	0	0	0	Common_Low
SOAT1	18	CNVR_163	16	61932640	62244131	18	CNVR_643	16	60554810	60784885	Common_Low
SOCS3	0	0	0	0	0	1	CNVR_753	19	53607609	54071105	Common_Low
SON	0	0	0	0	0	5	CNVR_2	1	1984725	2024917	Common_Low
SORCS1	3	CNVR_226	26	27974246	28056789	0	0	0	0	0	Common_Low
SORCS3	7	CNVR_225	26	25719640	25757447	0	0	0	0	0	Common_Low
SOX15	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	Common_Low
SOX18	0	0	0	0	0	1	CNVR_543	13	53822879	54521999	Common_Low
SOX5	0	0	0	0	0	1	CNVR_237	5	86500786	86770273	Common_Low
SPACA4	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	Common_Low
SPAG1	0	0	0	0	0	2	CNVR_576	14	64205475	64235532	Common_Low
SPAST	0	0	0	0	0	1	CNVR_458	11	14734237	15096210	Common_Low
SPATA2L	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	Common_Low
SPATA5	0	0	0	0	0	1	CNVR_662	17	34535747	34651540	Common_Low
SPATC1	0	0	0	0	0	3	CNVR_556	14	330256	1142313	Common_Low
SPCS1	0	0	0	0	0	10	CNVR_833	22	47893939	48290928	Common_Low
SPDEF	0	0	0	0	0	1	CNVR_842	23	8567435	8664485	Common_Low
SPEM1	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	Common_Low
SPEM2	0	0	0	0	0	5	CNVR_739	19	26936476	27421507	Common_Low
SPG11	0	0	0	0	0	2	CNVR_453	10	103030307	103146542	Common_Low
SPG7	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	Common_Low
SPHK1	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
SPHK2	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	Common_Low
SPIRE2	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	Common_Low
SPN	0	0	0	0	0	1	CNVR_890	25	26449950	26611224	Common_Low
SPOUT1	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
SPSB3	1	CNVR_217	25	853665	1771425	5	CNVR_883	25	854830	1789361	Common_Low
SREBF1	0	0	0	0	0	5	CNVR_742	19	34401871	34652351	Common_Low
SREBF2	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	Common_Low
SRFBP1	1	CNVR_81	7	33119399	35366992	0	0	0	0	0	Common_Low
