name2_1	Frequency_1	ID_1	Chr_1	CNVR_Start_1	CNVR_End_1	Frequency_2	ID_2	Chr_2	CNVR_Start_2	CNVR_End_2	Frequency_3	ID_3	Chr_3	CNVR_Start_3	CNVR_End_3	Frequency_4	ID_4	Chr_4	CNVR_Start_4	CNVR_End_4	Common_check
RNF216	0	0	0	0	0	1	CNVR_896	25	38728867	38925016	0	0	0	0	0	0	0	0	0	0	Common_low
RNF32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_179	4	118143048	118259316	Common_low
RNF4	0	0	0	0	0	2	CNVR_301	6	116045596	116391408	0	0	0	0	0	0	0	0	0	0	Common_low
RNPC3	1	CNVR_26	3	37172756	41992103	1	CNVR_123	3	37209678	40032182	1	CNVR_26	3	37172756	41992103	1	CNVR_99	3	37327971	40171638	Common_low
RNPEP	0	0	0	0	0	1	CNVR_649	16	80424663	80561730	0	0	0	0	0	0	0	0	0	0	Common_low
RNPS1	0	0	0	0	0	1	CNVR_883	25	854830	1789361	0	0	0	0	0	1	CNVR_785	25	853665	1791331	Common_low
ROBO1	1	CNVR_5	1	22539046	26966818	5	CNVR_21	1	26533913	27099907	1	CNVR_5	1	22539046	26966818	2	CNVR_12	1	26131118	26638048	Common_low
RORB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_330	8	49977959	50587644	Common_low
RPE65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_119	3	76775439	76848628	Common_low
RPL13	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	0	0	0	0	0	2	CNVR_620	18	14443875	14675288	Common_low
RPL18	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	0	0	0	0	0	0	0	0	0	0	Common_low
RPL18A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	CNVR_272	7	5219142	5303928	Common_low
RPL26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_657	19	27569814	28031919	Common_low
RPL28	0	0	0	0	0	1	CNVR_711	18	61872489	62133194	0	0	0	0	0	0	0	0	0	0	Common_low
RPL29	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	0	0	0	0	0	0	0	0	0	0	Common_low
RPL35A	0	0	0	0	0	2	CNVR_40	1	70145874	70404106	0	0	0	0	0	0	0	0	0	0	Common_low
RPL37	0	0	0	0	0	1	CNVR_778	20	33614197	33711013	0	0	0	0	0	0	0	0	0	0	Common_low
RPL3L	1	CNVR_217	25	853665	1771425	4	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	1	CNVR_785	25	853665	1791331	Common_low
RPL7A	2	CNVR_124	11	103363410	106804258	1	CNVR_483	11	103562010	104313142	2	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_low
RPLP2	0	0	0	0	0	1	CNVR_978	29	50494950	50640393	0	0	0	0	0	0	0	0	0	0	Common_low
RPN1	0	0	0	0	0	4	CNVR_838	22	59243645	59473474	0	0	0	0	0	0	0	0	0	0	Common_low
RPS15	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	0	0	0	0	0	0	0	0	0	0	Common_low
RPS18	0	0	0	0	0	1	CNVR_841	23	7287056	7484843	0	0	0	0	0	0	0	0	0	0	Common_low
RPS2	1	CNVR_217	25	853665	1771425	4	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	1	CNVR_785	25	853665	1791331	Common_low
RPS21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	CNVR_497	13	54426258	54994600	Common_low
RPS28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_280	7	16952548	17109710	Common_low
RPS5	0	0	0	0	0	2	CNVR_716	18	65603314	65814370	0	0	0	0	0	0	0	0	0	0	Common_low
RPS6KB2	0	0	0	0	0	4	CNVR_972	29	45085715	45486731	0	0	0	0	0	0	0	0	0	0	Common_low
RPS9	0	0	0	0	0	1	CNVR_714	18	63175100	63296868	0	0	0	0	0	0	0	0	0	0	Common_low
RPTOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	CNVR_668	19	51370101	51767413	Common_low
RRP7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_218	5	112791545	113468743	Common_low
RRP9	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	0	0	0	0	0	0	0	0	0	0	Common_low
RSPH14	0	0	0	0	0	4	CNVR_678	17	71709378	71885069	0	0	0	0	0	0	0	0	0	0	Common_low
RSPO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	CNVR_523	14	53003780	56606239	Common_low
RSRC2	0	0	0	0	0	2	CNVR_671	17	52872065	53069851	0	0	0	0	0	0	0	0	0	0	Common_low
RSU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_484	13	31136924	31199165	Common_low
RTEL1	0	0	0	0	0	5	CNVR_543	13	53822879	54521999	0	0	0	0	0	0	0	0	0	0	Common_low
RTF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_499	13	59467689	59514859	Common_low
RUBCN	0	0	0	0	0	1	CNVR_40	1	70145874	70404106	0	0	0	0	0	0	0	0	0	0	Common_low
RUVBL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_630	18	55442888	55807264	Common_low
RXRA	1	CNVR_124	11	103363410	106804258	6	CNVR_484	11	105018259	105215563	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_low
RXRB	0	0	0	0	0	1	CNVR_841	23	7287056	7484843	0	0	0	0	0	1	CNVR_753	23	7240128	7427107	Common_low
S100A13	0	0	0	0	0	2	CNVR_116	3	16760836	16820503	0	0	0	0	0	0	0	0	0	0	Common_low
S100A14	0	0	0	0	0	2	CNVR_116	3	16760836	16820503	0	0	0	0	0	0	0	0	0	0	Common_low
S100A16	0	0	0	0	0	2	CNVR_116	3	16760836	16820503	0	0	0	0	0	0	0	0	0	0	Common_low
S100A2	0	0	0	0	0	2	CNVR_116	3	16760836	16820503	0	0	0	0	0	0	0	0	0	0	Common_low
S100A3	0	0	0	0	0	2	CNVR_116	3	16760836	16820503	0	0	0	0	0	2	CNVR_92	3	16821631	16881296	Common_low
S100A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_92	3	16821631	16881296	Common_low
S100A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_92	3	16821631	16881296	Common_low
S1PR2	0	0	0	0	0	1	CNVR_317	7	14727440	14921401	0	0	0	0	0	0	0	0	0	0	Common_low
SACM1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_749	22	53531995	53603298	Common_low
SAMD10	0	0	0	0	0	1	CNVR_543	13	53822879	54521999	0	0	0	0	0	0	0	0	0	0	Common_low
SAMD3	0	0	0	0	0	1	CNVR_407	9	68293784	68313927	0	0	0	0	0	0	0	0	0	0	Common_low
SAMD5	1	CNVR_108	9	85809578	85927793	0	0	0	0	0	1	CNVR_108	9	85809578	85927793	0	0	0	0	0	Common_low
SAMSN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_10	1	22478219	24539637	Common_low
SAP30BP	0	0	0	0	0	3	CNVR_756	19	55889067	55911397	0	0	0	0	0	1	CNVR_673	19	55590126	56208592	Common_low
SAPCD1	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	Common_low
SARDH	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_low
SASS6	0	0	0	0	0	1	CNVR_125	3	43114547	43283206	0	0	0	0	0	0	0	0	0	0	Common_low
SAT2	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	1	CNVR_180	19	27576066	28031919	0	0	0	0	0	Common_low
SBNO2	0	0	0	0	0	4	CNVR_341	7	43369002	44022730	0	0	0	0	0	0	0	0	0	0	Common_low
SCD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	CNVR_259	6	96889505	97475077	Common_low
SCO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	CNVR_226	5	119772706	119940291	Common_low
SCPEP1	0	0	0	0	0	1	CNVR_721	19	7769154	7822584	0	0	0	0	0	10	CNVR_642	19	7762820	7856040	Common_low
SCRN1	24	CNVR_39	4	66482908	67007235	15	CNVR_185	4	66099208	66429603	24	CNVR_39	4	66482908	67007235	0	0	0	0	0	High_and_Low
SCRT1	0	0	0	0	0	8	CNVR_556	14	330256	1142313	0	0	0	0	0	0	0	0	0	0	Common_low
SCYL2	0	0	0	0	0	1	CNVR_234	5	64116108	64230589	0	0	0	0	0	0	0	0	0	0	Common_low
SDF2L1	0	0	0	0	0	1	CNVR_679	17	72089995	72242321	0	0	0	0	0	0	0	0	0	0	Common_low
SDF4	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	0	0	0	0	0	0	0	0	0	0	Common_low
SDHA	0	0	0	0	0	1	CNVR_794	20	71780573	71835589	0	0	0	0	0	0	0	0	0	0	Common_low
SEC1	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	0	0	0	0	0	0	0	0	0	0	Common_low
SEC24A	0	0	0	0	0	1	CNVR_342	7	46218847	46303822	0	0	0	0	0	0	0	0	0	0	Common_low
SELENOO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_224	5	119531892	119569145	Common_low
SEMA3D	0	0	0	0	0	1	CNVR_172	4	35162460	35487581	0	0	0	0	0	2	CNVR_146	4	35335600	35483173	Common_low
SENP3	1	CNVR_180	19	27576066	28031919	3	CNVR_739	19	26936476	27421507	1	CNVR_180	19	27576066	28031919	0	0	0	0	0	Common_low
SEPHS2	0	0	0	0	0	1	CNVR_890	25	26449950	26611224	0	0	0	0	0	0	0	0	0	0	Common_low
SEPTIN1	0	0	0	0	0	1	CNVR_890	25	26449950	26611224	0	0	0	0	0	0	0	0	0	0	Common_low
SEPTIN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_218	5	112791545	113468743	Common_low
SEPTIN5	2	CNVR_172	17	74723634	74925889	3	CNVR_681	17	72483071	73106809	2	CNVR_172	17	74723634	74925889	0	0	0	0	0	Common_low
SERINC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_503	13	72807094	72927026	Common_low
SERPIND1	0	0	0	0	0	1	CNVR_679	17	72089995	72242321	0	0	0	0	0	0	0	0	0	0	Common_low
SET	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	0	0	0	0	0	2	CNVR_431	11	98957658	99660620	Common_low
SETDB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_449	12	18969907	19094374	Common_low
SF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_868	29	42897144	43013674	Common_low
SFMBT1	0	0	0	0	0	1	CNVR_833	22	47893939	48290928	0	0	0	0	0	0	0	0	0	0	Common_low
SFPQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_125	3	110558160	110617198	Common_low
SFXN3	2	CNVR_223	26	21708133	21787462	0	0	0	0	0	2	CNVR_223	26	21708133	21787462	0	0	0	0	0	Common_low
SGK2	0	0	0	0	0	1	CNVR_551	13	72099160	72219113	0	0	0	0	0	0	0	0	0	0	Common_low
SGPL1	0	0	0	0	0	1	CNVR_947	28	26913043	26976598	0	0	0	0	0	0	0	0	0	0	Common_low
SH2B3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_608	17	55118382	55314133	Common_low
SH3BP2	0	0	0	0	0	3	CNVR_300	6	115881461	115959367	0	0	0	0	0	0	0	0	0	0	Common_low
SH3GL1	0	0	0	0	0	1	CNVR_321	7	19718988	20025300	0	0	0	0	0	0	0	0	0	0	Common_low
SH3GLB2	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	0	0	0	0	0	2	CNVR_431	11	98957658	99660620	Common_low
SHANK3	2	CNVR_55	5	119729902	119761233	0	0	0	0	0	2	CNVR_55	5	119729902	119761233	0	0	0	0	0	Common_low
SHARPIN	0	0	0	0	0	4	CNVR_556	14	330256	1142313	0	0	0	0	0	0	0	0	0	0	Common_low
SHBG	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	1	CNVR_180	19	27576066	28031919	0	0	0	0	0	Common_low
SHD	0	0	0	0	0	2	CNVR_321	7	19718988	20025300	0	0	0	0	0	0	0	0	0	0	Common_low
SHROOM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_257	6	91636147	91660390	Common_low
SI	0	0	0	0	0	1	CNVR_51	1	100412522	105472672	0	0	0	0	0	3	CNVR_38	1	101366448	106295981	Common_low
SIAH1	0	0	0	0	0	1	CNVR_694	18	16771749	16803994	0	0	0	0	0	0	0	0	0	0	Common_low
SIRPB1	6	CNVR_141	13	53915515	54076116	1	CNVR_542	13	53461848	53510732	6	CNVR_141	13	53915515	54076116	0	0	0	0	0	Common_low
SIRT1	1	CNVR_239	28	24578469	24611840	2	CNVR_945	28	24427749	24527896	1	CNVR_239	28	24578469	24611840	0	0	0	0	0	Common_low
SIRT5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_764	23	42992055	43047899	Common_low
SIRT6	0	0	0	0	0	3	CNVR_321	7	19718988	20025300	0	0	0	0	0	0	0	0	0	0	Common_low
SIRT7	0	0	0	0	0	2	CNVR_750	19	50761431	51158110	0	0	0	0	0	0	0	0	0	0	Common_low
SIVA1	0	0	0	0	0	7	CNVR_821	21	69122111	69808854	0	0	0	0	0	0	0	0	0	0	Common_low
SLBP	0	0	0	0	0	2	CNVR_302	6	116765519	116935159	0	0	0	0	0	0	0	0	0	0	Common_low
SLC15A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_469	12	75255512	76140566	Common_low
SLC16A1	0	0	0	0	0	10	CNVR_120	3	30350337	30396757	0	0	0	0	0	0	0	0	0	0	Common_low
SLC16A7	6	CNVR_51	5	51636267	55590501	1	CNVR_226	5	52159913	54311674	6	CNVR_51	5	51636267	55590501	3	CNVR_196	5	52413266	54634733	Common_low
SLC17A9	0	0	0	0	0	3	CNVR_543	13	53822879	54521999	0	0	0	0	0	5	CNVR_497	13	54426258	54994600	Common_low
SLC22A23	0	0	0	0	0	1	CNVR_859	23	50437086	50536890	0	0	0	0	0	2	CNVR_768	23	50362620	50401022	Common_low
SLC22A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_867	29	41264801	41329056	Common_low
SLC22A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_867	29	41264801	41329056	Common_low
SLC23A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_80	2	106984473	107192324	Common_low
SLC24A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_730	21	57072442	57114065	Common_low
SLC25A1	0	0	0	0	0	2	CNVR_681	17	72483071	73106809	0	0	0	0	0	0	0	0	0	0	Common_low
SLC25A12	0	0	0	0	0	2	CNVR_72	2	24673731	24815717	0	0	0	0	0	2	CNVR_51	2	24714894	24857245	Common_low
SLC25A16	0	0	0	0	0	1	CNVR_946	28	24865497	25063131	0	0	0	0	0	0	0	0	0	0	Common_low
SLC25A19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_673	19	55590126	56208592	Common_low
SLC25A22	0	0	0	0	0	1	CNVR_978	29	50494950	50640393	0	0	0	0	0	0	0	0	0	0	Common_low
SLC25A25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_430	11	98605015	98743962	Common_low
SLC25A29	0	0	0	0	0	1	CNVR_815	21	65095142	65245233	0	0	0	0	0	0	0	0	0	0	Common_low
SLC25A35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_657	19	27569814	28031919	Common_low
SLC25A47	0	0	0	0	0	1	CNVR_815	21	65095142	65245233	0	0	0	0	0	0	0	0	0	0	Common_low
SLC26A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_152	4	48726071	48794553	Common_low
SLC26A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_748	22	51180659	51283351	Common_low
SLC27A1	0	0	0	0	0	1	CNVR_311	7	5473507	5616237	0	0	0	0	0	0	0	0	0	0	Common_low
SLC27A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_399	10	60029652	60073787	Common_low
SLC27A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_431	11	98957658	99660620	Common_low
SLC27A5	0	0	0	0	0	6	CNVR_716	18	65603314	65814370	0	0	0	0	0	0	0	0	0	0	Common_low
SLC27A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_289	7	24982024	25070227	Common_low
SLC2A11	0	0	0	0	0	2	CNVR_677	17	71266660	71483760	0	0	0	0	0	0	0	0	0	0	Common_low
SLC2A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_191	5	40804456	40939678	Common_low
SLC2A4	2	CNVR_180	19	27576066	28031919	7	CNVR_739	19	26936476	27421507	2	CNVR_180	19	27576066	28031919	0	0	0	0	0	Common_low
SLC2A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_534	14	82345678	82455244	Common_low
SLC2A6	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_low
SLC30A6	0	0	0	0	0	1	CNVR_458	11	14734237	15096210	0	0	0	0	0	0	0	0	0	0	Common_low
SLC35A3	0	0	0	0	0	1	CNVR_125	3	43114547	43283206	0	0	0	0	0	0	0	0	0	0	Common_low
SLC35B4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_173	4	97903366	98129316	Common_low
SLC35D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_332	8	83006556	83048502	Common_low
SLC35E2	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	0	0	0	0	0	0	0	0	0	0	Common_low
SLC35G6	1	CNVR_180	19	27576066	28031919	6	CNVR_739	19	26936476	27421507	1	CNVR_180	19	27576066	28031919	0	0	0	0	0	Common_low
SLC39A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	CNVR_485	13	32353276	32449211	Common_low
SLC39A4	0	0	0	0	0	8	CNVR_556	14	330256	1142313	0	0	0	0	0	0	0	0	0	0	Common_low
SLC39A7	0	0	0	0	0	1	CNVR_841	23	7287056	7484843	0	0	0	0	0	1	CNVR_753	23	7240128	7427107	Common_low
SLC43A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	CNVR_562	15	80329011	80842722	High_and_Low
SLC43A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	CNVR_562	15	80329011	80842722	High_and_Low
SLC44A2	0	0	0	0	0	1	CNVR_318	7	15060628	15282437	0	0	0	0	0	1	CNVR_277	7	15090383	15165475	Common_low
SLC44A4	1	CNVR_208	23	27286587	27903991	2	CNVR_849	23	27494111	27734916	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	Common_low
SLC44A5	1	CNVR_29	3	69596912	74348506	1	CNVR_139	3	69503016	69616165	1	CNVR_29	3	69596912	74348506	1	CNVR_113	3	69252656	69315385	Common_low
SLC46A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_339	8	102036518	102140484	Common_low
SLC4A10	0	0	0	0	0	7	CNVR_80	2	34552816	34703310	0	0	0	0	0	1	CNVR_59	2	34655947	34806950	Common_low
SLC4A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	CNVR_255	6	86476551	86573379	Common_low
SLC51A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_27	1	70757424	70955192	Common_low
SLC52A2	0	0	0	0	0	8	CNVR_556	14	330256	1142313	0	0	0	0	0	0	0	0	0	0	Common_low
SLC6A18	0	0	0	0	0	9	CNVR_793	20	71119829	71348678	0	0	0	0	0	0	0	0	0	0	Common_low
SLC6A20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_749	22	53531995	53603298	Common_low
SLC7A5	0	0	0	0	0	1	CNVR_688	18	13303377	13434174	0	0	0	0	0	0	0	0	0	0	Common_low
SLC7A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_387	10	21637646	21799723	Common_low
SLC9A3R1	0	0	0	0	0	2	CNVR_758	19	56293270	56677337	0	0	0	0	0	0	0	0	0	0	Common_low
SLC9A3R2	1	CNVR_217	25	853665	1771425	4	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	3	CNVR_785	25	853665	1791331	Common_low
SLCO4A1	0	0	0	0	0	1	CNVR_544	13	54544791	54766702	0	0	0	0	0	4	CNVR_497	13	54426258	54994600	Common_low
SLF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	CNVR_307	7	93522200	94730969	Common_low
SLIT2	0	0	0	0	0	2	CNVR_278	6	39652421	39900932	0	0	0	0	0	0	0	0	0	0	Common_low
SLIT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	CNVR_677	20	1097986	1196509	Common_low
SMARCD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_665	19	48050643	48368103	Common_low
SMARCD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_178	4	113657341	113819352	Common_low
SMDT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_218	5	112791545	113468743	Common_low
SMG1	0	0	0	0	0	4	CNVR_888	25	16449087	16538323	0	0	0	0	0	0	0	0	0	0	Common_low
SMIM11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_1	1	835371	1363932	Common_low
SMIM13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_765	23	45009074	45189649	Common_low
SMIM24	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	0	0	0	0	0	0	0	0	0	0	Common_low
SMIM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_673	19	55590126	56208592	Common_low
SMIM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_673	19	55590126	56208592	Common_low
SMPD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_547	15	46651173	46975690	Common_low
SMPD4	0	0	0	0	0	1	CNVR_680	17	72387569	72433357	0	0	0	0	0	0	0	0	0	0	Common_low
SMYD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_577	16	30962706	31255320	Common_low
SNCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_238	6	32449336	34967750	Common_low
SND1	0	0	0	0	0	1	CNVR_199	4	92050350	92129716	0	0	0	0	0	0	0	0	0	0	Common_low
SNRNP200	0	0	0	0	0	1	CNVR_454	11	2277342	2403508	0	0	0	0	0	0	0	0	0	0	Common_low
SNRNP70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_630	18	55442888	55807264	Common_low
SNRPA1	1	CNVR_195	21	29654748	29762241	1	CNVR_800	21	29124387	29231528	1	CNVR_195	21	29654748	29762241	0	0	0	0	0	Common_low
SNRPF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_201	5	60090401	60293911	Common_low
SNU13	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	0	0	0	0	0	0	0	0	0	0	Common_low
SNX30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_339	8	102036518	102140484	Common_low
SNX8	0	0	0	0	0	2	CNVR_898	25	40644879	41380662	0	0	0	0	0	0	0	0	0	0	Common_low
SNX9	4	CNVR_110	9	95941344	95976235	0	0	0	0	0	4	CNVR_110	9	95941344	95976235	0	0	0	0	0	Common_low
SOAT1	18	CNVR_163	16	61932640	62244131	18	CNVR_643	16	60554810	60784885	18	CNVR_163	16	61932640	62244131	0	0	0	0	0	Common_low
SOCS3	0	0	0	0	0	1	CNVR_753	19	53607609	54071105	0	0	0	0	0	0	0	0	0	0	Common_low
SON	0	0	0	0	0	5	CNVR_2	1	1984725	2024917	0	0	0	0	0	0	0	0	0	0	Common_low
SORCS1	3	CNVR_226	26	27974246	28056789	0	0	0	0	0	3	CNVR_226	26	27974246	28056789	0	0	0	0	0	Common_low
SORCS3	7	CNVR_225	26	25719640	25757447	0	0	0	0	0	7	CNVR_225	26	25719640	25757447	2	CNVR_811	26	25691560	25746952	Common_low
SOX15	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	1	CNVR_180	19	27576066	28031919	0	0	0	0	0	Common_low
SOX18	0	0	0	0	0	1	CNVR_543	13	53822879	54521999	0	0	0	0	0	0	0	0	0	0	Common_low
SOX5	0	0	0	0	0	1	CNVR_237	5	86500786	86770273	0	0	0	0	0	0	0	0	0	0	Common_low
SPACA4	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	0	0	0	0	0	0	0	0	0	0	Common_low
SPACA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_433	11	102741737	102934734	Common_low
SPAST	0	0	0	0	0	1	CNVR_458	11	14734237	15096210	0	0	0	0	0	0	0	0	0	0	Common_low
SPATA2L	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	0	0	0	0	0	1	CNVR_620	18	14443875	14675288	Common_low
SPATA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_308	7	94949800	95027313	Common_low
SPCS1	0	0	0	0	0	10	CNVR_833	22	47893939	48290928	0	0	0	0	0	0	0	0	0	0	Common_low
SPDEF	0	0	0	0	0	1	CNVR_842	23	8567435	8664485	0	0	0	0	0	0	0	0	0	0	Common_low
SPEM1	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	1	CNVR_180	19	27576066	28031919	0	0	0	0	0	Common_low
SPG7	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	0	0	0	0	0	2	CNVR_620	18	14443875	14675288	Common_low
SPIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_631	18	56521734	56592023	Common_low
SPIRE2	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	0	0	0	0	0	1	CNVR_620	18	14443875	14675288	Common_low
SPN	0	0	0	0	0	1	CNVR_890	25	26449950	26611224	0	0	0	0	0	0	0	0	0	0	Common_low
SPOCK1	0	0	0	0	0	3	CNVR_343	7	48631701	48659911	0	0	0	0	0	0	0	0	0	0	Common_low
SPSB3	1	CNVR_217	25	853665	1771425	5	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	8	CNVR_785	25	853665	1791331	Common_low
SPSB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_43	1	127699890	127841330	Common_low
SPTAN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_431	11	98957658	99660620	Common_low
SPTSSB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	CNVR_38	1	101366448	106295981	Common_low
SREBF1	0	0	0	0	0	5	CNVR_742	19	34401871	34652351	0	0	0	0	0	0	0	0	0	0	Common_low
SREBF2	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	0	0	0	0	0	1	CNVR_218	5	112791545	113468743	Common_low
SRFBP1	1	CNVR_81	7	33119399	35366992	0	0	0	0	0	1	CNVR_81	7	33119399	35366992	0	0	0	0	0	Common_low
SRGAP1	0	0	0	0	0	1	CNVR_223	5	49769854	49803392	0	0	0	0	0	0	0	0	0	0	Common_low
